,0,1,is_good
0,3.21293455803e-05,0.00278439211992,1
1,7.18363490315e-05,0.0,1
2,1.60451104186e-05,0.0,1
3,5.56304350308e-05,0.00278439211992,1
4,5.35487173236e-05,0.0361970975589,1
5,1.59119277358e-05,0.0278439211992,1
6,0.0,0.0,1
7,5.22340085389e-05,0.0,1
8,0.0225048092959,0.0278439211992,1
9,0.006153674661,0.0,1
10,5.80005792375e-05,0.00835317635975,1
11,0.00856471287404,0.0361970975589,1
12,0.0274443479485,0.0,1
13,0.016091419324,0.0111375684797,1
14,0.00438596000012,0.0,1
15,0.00320865064529,0.00278439211992,1
16,0.0,0.00278439211992,1
17,2.96062098618e-05,0.0,1
18,0.00860728595884,0.0278439211992,1
19,0.00554521711864,0.0361970975589,1
20,0.00154530166492,0.0,1
21,0.0411974525534,0.0,1
22,0.0107395341802,0.0,1
23,0.0132513109424,0.0,1
24,0.00573802083356,0.0,1
25,0.00665641883614,0.0389814896788,1
26,0.0348370011262,0.0,1
27,0.0696740022524,0.0,1
28,0.00107043877495,0.0,1
29,0.0411974525534,0.0,1
30,2.81788321159e-05,0.0,1
31,0.00999216501972,0.0389814896788,1
32,4.11200206573e-05,0.0,1
33,0.00178506952341,0.0111375684797,1
34,0.00357847456866,0.0278439211992,1
35,0.0,0.00278439211992,1
36,0.0,0.0,1
37,0.0112652334107,0.0111375684797,1
38,0.00293594062349,0.0,1
39,0.0039146672282,0.0,1
40,0.00587214632669,0.00278439211992,1
41,0.0615302752124,0.00278439211992,1
42,0.0,0.00556878423983,1
43,0.0159896469928,0.0,1
44,0.00294267518238,0.0306283133191,1
45,0.00119004634894,0.0111375684797,1
46,0.00254090942285,0.0278439211992,1
47,0.00481297596793,0.0,1
48,0.00458430239647,0.0,1
49,0.00441877782328,0.033412705439,1
50,0.0561594763151,0.033412705439,1
51,0.00863909203768,0.0278439211992,1
52,0.0024606393205,0.00835317635975,1
53,0.0,0.0,1
54,0.00284891079736,0.00278439211992,1
55,0.0128934483471,0.0,1
56,0.00313380187709,0.0,1
57,0.0,0.0,1
58,0.00308539001346,0.0306283133191,1
59,0.0696740022524,0.0306283133191,1
60,0.00865923786,0.0278439211992,1
61,0.00617078002691,0.00278439211992,1
62,0.0196669438427,0.0278439211992,1
63,0.00446267380853,0.0,1
64,0.0,0.033412705439,1
65,0.00179482177613,0.0,1
66,0.00439399878662,0.00835317635975,1
67,0.00713559460273,0.0,1
68,0.0192420935831,0.033412705439,1
69,0.0,0.0,1
70,0.00760696467878,0.0306283133191,1
71,0.00470993060978,0.00835317635975,1
72,0.00340602732614,0.0278439211992,1
73,0.00138953943958,0.00556878423983,1
74,0.00368682573776,0.0,1
75,0.00686624209223,0.0,1
76,0.00536380644134,0.0,1
77,0.0,0.00835317635975,1
78,0.00136548283766,0.0111375684797,1
79,0.0,0.033412705439,1
80,0.00617268262144,0.0,1
81,0.000318778935198,0.0,1
82,0.0143454765981,0.0,1
83,0.0280797381575,0.0,1
84,0.00750160309864,0.0,1
85,0.0055234722791,0.00556878423983,1
86,0.00563261670533,0.0139219605996,1
87,0.0357013904683,0.0167063527195,1
88,0.00161168104339,0.0278439211992,1
89,0.0,0.00556878423983,1
90,0.016091419324,0.0167063527195,1
91,0.0293607316334,0.0167063527195,1
92,0.0220938891164,0.00556878423983,1
93,0.0561594763151,0.00556878423983,1
94,0.000914571293863,0.033412705439,1
95,0.00171912644628,0.0,1
96,0.00216828697649,0.0111375684797,1
97,0.0153789957532,0.00835317635975,1
98,0.0,0.0194907448394,1
99,0.0,0.00835317635975,1
100,0.0307651376062,0.0194907448394,1
101,0.00219428445327,0.033412705439,1
102,0.00178389865068,0.00278439211992,1
103,0.00125826026721,0.00556878423983,1
104,0.00662565547121,0.0,1
105,0.0116123337087,0.0278439211992,1
106,0.0,0.00556878423983,1
107,0.0142711892055,0.00556878423983,1
108,0.00343054349357,0.0278439211992,1
109,0.0167284574186,0.00835317635975,1
110,0.00160931905867,0.00278439211992,1
111,0.0110469445582,0.0278439211992,1
112,0.0306360977244,0.00556878423983,1
113,0.00206816304531,0.00278439211992,1
114,0.004022854831,0.00278439211992,1
115,0.00831866785993,0.00556878423983,1
116,0.0,0.0306283133191,1
117,0.00363401068019,0.0361970975589,1
118,0.00341130222232,0.00835317635975,1
119,0.0153789957532,0.00556878423983,1
120,0.0,0.00556878423983,1
121,0.0047067136609,0.00278439211992,1
122,0.00892534761706,0.00835317635975,1
123,0.0174185005631,0.00556878423983,1
124,0.0572555930985,0.00556878423983,1
125,0.0125463430639,0.0389814896788,1
126,0.0018726114797,0.0,1
127,0.000624203826566,0.033412705439,1
128,0.00484312022621,0.0278439211992,1
129,0.00411837445329,0.00556878423983,1
130,0.00802162661322,0.00556878423983,1
131,0.0,0.00278439211992,1
132,0.0143386777874,0.0389814896788,1
133,0.00441710364747,0.033412705439,1
134,0.0120324399198,0.00556878423983,1
135,0.00683669724583,0.0,1
136,0.00597690081904,0.00835317635975,1
137,0.0153936748665,0.0389814896788,1
138,0.014358574209,0.0,1
139,0.0348370011262,0.0389814896788,1
140,0.000452877943248,0.0,1
141,0.00828520841866,0.033412705439,1
142,0.00129738083686,0.00278439211992,1
143,0.00689632256743,0.00835317635975,1
144,0.0026880392269,0.0278439211992,1
145,0.00301714112325,0.00556878423983,1
146,0.00178389865068,0.0,1
147,0.00792628454681,0.0278439211992,1
148,0.0240648798397,0.0,1
149,0.0,0.0278439211992,1
150,0.0662816673492,0.0278439211992,1
151,0.000133442344967,0.0278439211992,1
152,0.00378447480682,0.00835317635975,1
153,0.00324558095166,0.00556878423983,1
154,0.00196669438427,0.00556878423983,1
155,0.011231895263,0.0278439211992,1
156,0.00522978821666,0.0,1
157,0.00341755461181,0.0389814896788,1
158,0.0122544390898,0.00556878423983,1
159,0.00427602079624,0.033412705439,1
160,0.0,0.0,1
161,0.0450609336427,0.0,1
162,0.00734018290836,0.00278439211992,1
163,0.0014326053719,0.0556878423983,1
164,0.00265026218848,0.0306283133191,1
165,0.0,0.0306283133191,1
166,0.00802278233072,0.0,1
167,0.0,0.033412705439,1
168,0.0331408336746,0.0,1
169,0.00340401085827,0.0,1
170,0.000614034400017,0.00835317635975,1
171,0.00536380644134,0.00556878423983,1
172,0.0178506952341,0.00835317635975,1
173,0.00481052339577,0.0111375684797,1
174,0.00617268262144,0.0,1
175,0.00384841871662,0.0139219605996,1
176,0.0,0.033412705439,1
177,0.0,0.0,1
178,0.00138527370876,0.00556878423983,1
179,0.0085956322314,0.033412705439,1
180,0.0,0.0,1
181,0.00130831405827,0.0556878423983,1
182,0.0450609336427,0.0556878423983,1
183,0.011743762494,0.0,1
184,0.0,0.00835317635975,1
185,0.0200741489023,0.0,1
186,0.0,0.0167063527195,1
187,0.0572555930985,0.0167063527195,1
188,0.0,0.00556878423983,1
189,0.00325440429703,0.0278439211992,1
190,0.00863909203768,0.0,1
191,0.0085956322314,0.00556878423983,1
192,0.0,0.0,1
193,0.00243287666153,0.033412705439,1
194,0.00499608250986,0.0556878423983,1
195,0.0167284574186,0.0278439211992,1
196,0.00617268262144,0.0,1
197,0.00358466944684,0.0,1
198,0.0178506952341,0.0,1
199,0.000956336805594,0.033412705439,1
200,0.0334569148372,0.0,1
201,0.0278922038222,0.0,1
202,0.00615159830126,0.0,1
203,0.00443761255742,0.0556878423983,1
204,0.0,0.00556878423983,1
205,0.00116094858891,0.0,1
206,0.00469750499758,0.00556878423983,1
207,0.00240648798397,0.0167063527195,1
208,0.0332746714397,0.00556878423983,1
209,0.024137128986,0.0167063527195,1
210,0.00177329180764,0.0111375684797,1
211,0.0430086276304,0.0111375684797,1
212,0.00696740022524,0.0,1
213,0.0033227277068,0.0,1
214,0.00363077391062,0.0556878423983,1
215,0.00734018290836,0.0111375684797,1
216,0.00138527370876,0.033412705439,1
217,0.0,0.033412705439,1
218,0.00267522935706,0.0278439211992,1
219,0.000516931600879,0.0111375684797,1
220,0.0019573821089,0.0,1
221,0.00588741326223,0.033412705439,1
222,0.024137128986,0.00556878423983,1
223,0.00179264596113,0.00556878423983,1
224,0.0,0.0,1
225,0.0,0.00556878423983,1
226,0.00491673596067,0.00556878423983,1
227,0.00178389865068,0.033412705439,1
228,0.00336423614984,0.0306283133191,1
229,0.00532988233094,0.0278439211992,1
230,0.0071792871045,0.0,1
231,0.0137221739743,0.00556878423983,1
232,0.00227344527307,0.0,1
233,0.00823949051068,0.0306283133191,1
234,0.00168345889676,0.0,1
235,0.011743762494,0.0278439211992,1
236,0.000838878046669,0.00835317635975,1
237,0.011252404648,0.00556878423983,1
238,0.00823949051068,0.033412705439,1
239,0.00683669724583,0.0,1
240,0.0225048092959,0.00556878423983,1
241,0.00253314524628,0.00835317635975,1
242,0.0,0.0,1
243,0.0143362092101,0.00556878423983,1
244,0.00411512174762,0.0278439211992,1
245,0.0572555930985,0.0278439211992,1
246,0.00294370663111,0.033412705439,1
247,0.00999216501972,0.0111375684797,1
248,0.000844794759649,0.00556878423983,1
249,0.0143138982746,0.0278439211992,1
250,0.00308539001346,0.00835317635975,1
251,0.00283966223365,0.0,1
252,0.00264209484894,0.00556878423983,1
253,0.0037452229594,0.0,1
254,0.0125352075084,0.0278439211992,1
255,0.00127655354928,0.0,1
256,0.00719924336473,0.00835317635975,1
257,0.0063617325665,0.00556878423983,1
258,0.00142493477788,0.00556878423983,1
259,0.0,0.033412705439,1
260,0.0117748265245,0.00556878423983,1
261,0.0120324399198,0.00556878423983,1
262,0.0481297596793,0.00556878423983,1
263,0.00892534761706,0.033412705439,1
264,0.00257868966942,0.0278439211992,1
265,0.0340602732614,0.0278439211992,1
266,0.00178506952341,0.033412705439,1
267,0.00708483097636,0.00835317635975,1
268,0.00714027809365,0.033412705439,1
269,0.0018726114797,0.0111375684797,1
270,0.0150203112142,0.00835317635975,1
271,0.00301345226834,0.00556878423983,1
272,0.00332820941807,0.00556878423983,1
273,0.00183133743805,0.00556878423983,1
274,0.00112141204995,0.0,1
275,0.00983347192133,0.00556878423983,1
276,0.00595023174471,0.00835317635975,1
277,0.0340602732614,0.00835317635975,1
278,0.0662816673492,0.0111375684797,1
279,0.007793314074,0.0111375684797,1
280,0.00250338520237,0.00556878423983,1
281,0.0357013904683,0.00556878423983,1
282,0.0,0.033412705439,1
283,0.00836766114666,0.0306283133191,1
284,0.00378447480682,0.0,1
285,0.00246107680784,0.0,1
286,0.00784988434964,0.0306283133191,1
287,0.00195798739214,0.0,1
288,0.0205053276709,0.0,1
289,0.00617078002691,0.0361970975589,1
290,0.00617268262144,0.0,1
291,0.00226361198055,0.00278439211992,1
292,0.0430086276304,0.00278439211992,1
293,0.0153825688031,0.0361970975589,1
294,0.00320865064529,0.00556878423983,1
295,0.0,0.00278439211992,1
296,0.048274257972,0.00278439211992,1
297,0.00105868000003,0.0306283133191,1
298,0.00615159830126,0.0,1
299,0.0019815711367,0.0,1
300,0.0572555930985,0.0,1
301,0.00146770495408,0.0,1
302,0.00683669724583,0.0361970975589,1
303,0.0351587717703,0.0361970975589,1
304,0.00375080154932,0.0306283133191,1
305,0.0168786069719,0.0,1
306,0.0111523049457,0.0306283133191,1
307,0.00158525690936,0.00278439211992,1
308,0.0626760375419,0.00278439211992,1
309,0.0,0.0,1
310,0.00587214632669,0.0,1
311,0.0,0.0,1
312,0.00671220886263,0.00278439211992,1
313,0.0665493428794,0.00556878423983,1
314,0.00403288517719,0.0361970975589,1
315,0.00271209335286,0.0,1
316,0.00665493428794,0.0306283133191,1
317,0.0150203112142,0.0389814896788,1
318,0.0,0.0,1
319,0.00396314227341,0.00556878423983,1
320,0.00922111739974,0.0,1
321,0.0185180478643,0.00556878423983,1
322,0.00285275092977,0.00278439211992,1
323,0.00614806139917,0.0,1
324,0.0,0.0,1
325,0.00136615690691,0.0,1
326,0.0043075722627,0.0306283133191,1
327,0.0028652107438,0.0,1
328,0.00870925028156,0.0,1
329,0.0187198254384,0.033412705439,1
330,0.00165417798578,0.0306283133191,1
331,0.0307579915063,0.033412705439,1
332,0.0107988650471,0.0,1
333,0.00147185331556,0.0389814896788,1
334,0.0,0.0,1
335,0.0334569148372,0.0,1
336,0.0019815711367,0.0,1
337,0.0143984867295,0.0,1
338,0.0615302752124,0.0,1
339,0.0,0.033412705439,1
340,0.00334569148372,0.0,1
341,0.0274443479485,0.0,1
342,0.00409644851297,0.00278439211992,1
343,0.00411665219228,0.00556878423983,1
344,0.00108085698366,0.0,1
345,0.000700027264083,0.0278439211992,1
346,0.00123945542363,0.0306283133191,1
347,0.0140398690788,0.00556878423983,1
348,0.00999352937052,0.00556878423983,1
349,0.0204240651496,0.033412705439,1
350,0.00749412376479,0.00556878423983,1
351,0.00529087081837,0.0,1
352,0.00355339094146,0.0,1
353,0.0104595764333,0.0278439211992,1
354,0.00565238641064,0.0,1
355,0.0134244177253,0.00556878423983,1
356,0.0013987560965,0.00278439211992,1
357,0.00537955372427,0.00835317635975,1
358,0.0860728595884,0.00835317635975,1
359,0.00792628454681,0.00278439211992,1
360,0.00367009145418,0.0,1
361,0.00370360957286,0.0,1
362,0.000914571293863,0.0,1
363,0.00843930348597,0.00556878423983,1
364,0.00285423784109,0.00278439211992,1
365,0.00417840250279,0.00556878423983,1
366,0.00367009145418,0.00835317635975,1
367,0.00643666242051,0.0,1
368,0.0836766114666,0.0,1
369,0.00515737933884,0.00278439211992,1
370,0.00193805856625,0.0278439211992,1
371,0.0357984472674,0.0,1
372,0.0,0.0,1
373,0.00462951196608,0.00556878423983,1
374,0.0107988650471,0.0278439211992,1
375,0.024137128986,0.00556878423983,1
376,0.00226934057218,0.033412705439,1
377,0.0418383057333,0.00556878423983,1
378,0.00343312104612,0.00835317635975,1
379,0.015342191686,0.0,1
380,0.00242337956196,0.00556878423983,1
381,0.00922111739974,0.033412705439,1
382,0.00644672417355,0.00835317635975,1
383,0.012068564493,0.0,1
384,0.0102993631383,0.00556878423983,1
385,0.00401482978046,0.0,1
386,0.00343312104612,0.0278439211992,1
387,0.0,0.033412705439,1
388,0.00285423784109,0.0,1
389,0.00203874131506,0.00835317635975,1
390,0.0,0.0,1
391,0.0128280623887,0.0,1
392,0.0153685289996,0.00835317635975,1
393,0.00443761255742,0.00556878423983,1
394,0.0143984867295,0.0,1
395,0.0351587717703,0.0,1
396,0.00366705275013,0.00556878423983,1
397,0.0,0.00556878423983,1
398,0.0430086276304,0.00556878423983,1
399,0.000182963964172,0.0,1
400,0.000717252604195,0.00835317635975,1
401,0.00124807853178,0.00556878423983,1
402,0.006153674661,0.0,1
403,0.00713559460273,0.00556878423983,1
404,0.0,0.0278439211992,1
405,0.0013315254209,0.0,1
406,0.00242660984204,0.0306283133191,1
407,0.00178389865068,0.00278439211992,1
408,0.00369718571552,0.0,1
409,0.00784988434964,0.033412705439,1
410,0.0307579915063,0.0,1
411,0.00357580797139,0.0278439211992,1
412,0.0133128376723,0.033412705439,1
413,0.00573819063923,0.00556878423983,1
414,0.0481297596793,0.00556878423983,1
415,0.048274257972,0.00556878423983,1
416,0.00901218672853,0.0278439211992,1
417,0.0011192149561,0.0111375684797,1
418,0.0,0.0111375684797,1
419,0.00556665291,0.0,1
420,0.0313380187709,0.0111375684797,1
421,0.00433331809714,0.0,1
422,0.00444156860912,0.0278439211992,1
423,0.0,0.00278439211992,1
424,0.00703175435406,0.0,1
425,0.0215182148971,0.0,1
426,0.00357013904683,0.0278439211992,1
427,0.00792628454681,0.0,1
428,0.0153508600004,0.0278439211992,1
429,0.0,0.00278439211992,1
430,0.0399385130168,0.00278439211992,1
431,0.0165704168373,0.0,1
432,0.00281850299855,0.00556878423983,1
433,0.00559236209206,0.0278439211992,1
434,0.0836766114666,0.0278439211992,1
435,0.00164734978132,0.00556878423983,1
436,0.00716810460507,0.00278439211992,1
437,0.00193805856625,0.0111375684797,1
438,0.0823330438456,0.0111375684797,1
439,0.0102916304807,0.0,1
440,0.00823674890658,0.00556878423983,1
441,0.00419439023335,0.0278439211992,1
442,0.0411974525534,0.0278439211992,1
443,0.00828520841866,0.00556878423983,1
444,0.00219742323564,0.0278439211992,1
445,0.0307651376062,0.00556878423983,1
446,0.00549116593772,0.00556878423983,1
447,0.0,0.00556878423983,1
448,0.0099846282542,0.0278439211992,1
449,0.0399741174821,0.00556878423983,1
450,0.0128934483471,0.0278439211992,1
451,0.000862990737368,0.0,1
452,0.00118360120267,0.00556878423983,1
453,0.00726802136038,0.0278439211992,1
454,0.00384564220078,0.0111375684797,1
455,0.000655005255027,0.00556878423983,1
456,0.0205987262767,0.0111375684797,1
457,0.00530052437697,0.00556878423983,1
458,0.0028652107438,0.00556878423983,1
459,0.0399741174821,0.00556878423983,1
460,0.0,0.0278439211992,1
461,0.00627317153197,0.00556878423983,1
462,0.0266494116547,0.00278439211992,1
463,0.0399741174821,0.00278439211992,1
464,0.00183038864591,0.0,1
465,0.00393338876853,0.0,1
466,0.00411974525534,0.0,1
467,0.0240648798397,0.0,1
468,0.000768011207686,0.00835317635975,1
469,0.00324558095166,0.0,1
470,0.00843930348597,0.00556878423983,1
471,0.00332746714397,0.033412705439,1
472,0.00734018290836,0.00835317635975,1
473,0.00617078002691,0.0,1
474,0.0037452229594,0.00278439211992,1
475,0.000693245132964,0.0111375684797,1
476,0.00140235994822,0.0,1
477,0.0443617369491,0.0,1
478,0.0147872456497,0.0111375684797,1
479,0.00441877782328,0.0,1
480,0.0010233906667,0.033412705439,1
481,0.00539943252355,0.0,1
482,0.00887234738983,0.0,1
483,0.00861514452541,0.0111375684797,1
484,0.00530052437697,0.0,1
485,0.000934970165878,0.0306283133191,1
486,0.019483285185,0.0,1
487,0.00234391811802,0.00835317635975,1
488,0.000302001096503,0.0,1
489,0.00935991271918,0.0111375684797,1
490,0.00878969294257,0.0,1
491,0.0280797381575,0.0111375684797,1
492,0.0265026218848,0.0111375684797,1
493,0.0257868966942,0.0111375684797,1
494,0.0031690348118,0.0,1
495,0.00179482177613,0.033412705439,1
496,0.00716810460507,0.0,1
497,0.00152864225088,0.00278439211992,1
498,0.00294046585163,0.00556878423983,1
499,0.000521638257597,0.0,1
500,0.0268488354505,0.0,1
501,0.107395341802,0.0,1
502,0.0205053276709,0.0,1
503,0.0,0.0,1
504,0.00127923833337,0.033412705439,1
505,0.0117618634065,0.00556878423983,1
506,0.00658939912526,0.0,1
507,0.00237788536404,0.00278439211992,1
508,0.0,0.0,1
509,0.00064869041843,0.00835317635975,1
510,0.0,0.0,1
511,0.0665493428794,0.0,1
512,0.0,0.033412705439,1
513,0.00356779730136,0.00835317635975,1
514,0.00870925028156,0.0,1
515,0.00462951196608,0.00556878423983,1
516,0.00209888078139,0.0111375684797,1
517,0.00044597466267,0.0306283133191,1
518,0.00502268168147,0.0,1
519,0.000928351114846,0.0,1
520,0.0205987262767,0.0,1
521,0.0096548515944,0.0111375684797,1
522,0.00267387553774,0.0,1
523,0.00567671221023,0.0,1
524,0.00285490429135,0.033412705439,1
525,0.0,0.00556878423983,1
526,0.0112188795858,0.0361970975589,1
527,0.00308634131072,0.0,1
528,0.0119328157558,0.033412705439,1
529,0.0174185005631,0.00556878423983,1
530,0.00181538695531,0.00835317635975,1
531,0.00165417798578,0.00278439211992,1
532,0.00196247108741,0.00278439211992,1
533,0.00308634131072,0.00556878423983,1
534,0.00617078002691,0.0,1
535,0.0024930843524,0.0361970975589,1
536,0.0209191528667,0.00278439211992,1
537,0.00295744912994,0.0,1
538,0.0,0.0,1
539,0.0110469445582,0.00556878423983,1
540,0.0167284574186,0.0,1
541,0.00443617369491,0.00278439211992,1
542,0.0033227277068,0.00556878423983,1
543,0.0,0.0306283133191,1
544,0.000767059794853,0.0,1
545,0.0,0.00278439211992,1
546,0.00369718571552,0.0361970975589,1
547,0.000239084201398,0.0,1
548,0.01298885679,0.00556878423983,1
549,0.00210202700088,0.00835317635975,1
550,0.00748482216779,0.00556878423983,1
551,0.00860728595884,0.00278439211992,1
552,0.00623994181278,0.033412705439,1
553,0.0134244177253,0.00278439211992,1
554,0.0268488354505,0.00556878423983,1
555,0.00149585061144,0.0,1
556,0.00369718571552,0.0,1
557,0.000573802083356,0.0,1
558,0.0,0.033412705439,1
559,0.00203979628832,0.00556878423983,1
560,0.00180243734571,0.0361970975589,1
561,0.00499608250986,0.00835317635975,1
562,0.00348200208566,0.0,1
563,0.00769683743323,0.00278439211992,1
564,0.0174185005631,0.0361970975589,1
565,0.00597690081904,0.00278439211992,1
566,0.0099846282542,0.0,1
567,0.0123453652429,0.0361970975589,1
568,0.0357013904683,0.0361970975589,1
569,0.00563261670533,0.00835317635975,1
570,0.00817937044265,0.00278439211992,1
571,0.00467995635959,0.00556878423983,1
572,0.00588741326223,0.0389814896788,1
573,0.00892534761706,0.00835317635975,1
574,0.0131112958951,0.00556878423983,1
575,0.00615159830126,0.00556878423983,1
576,0.00255270346887,0.00556878423983,1
577,0.00354241548818,0.0,1
578,0.0,0.00556878423983,1
579,0.0063617325665,0.00278439211992,1
580,0.0204240651496,0.0,1
581,0.0022463790526,0.0,1
582,0.0225304668213,0.0278439211992,1
583,0.0,0.0278439211992,1
584,0.00191267361119,0.0361970975589,1
585,0.00549116593772,0.0,1
586,0.00228557473618,0.00278439211992,1
587,0.00437043196504,0.0,1
588,0.00614986422801,0.0361970975589,1
589,0.00100176099133,0.0556878423983,1
590,0.0823330438456,0.0556878423983,1
591,0.00491673596067,0.0278439211992,1
592,0.00573802083356,0.0278439211992,1
593,0.00196178345492,0.0306283133191,1
594,0.00715694913732,0.00278439211992,1
595,0.0153685289996,0.0278439211992,1
596,0.00059046734662,0.00278439211992,1
597,0.0150203112142,0.00278439211992,1
598,0.00168211807492,0.0361970975589,1
599,0.0110904342373,0.0278439211992,1
600,0.0599529901183,0.0278439211992,1
601,0.00109649000003,0.0278439211992,1
602,0.0,0.0278439211992,1
603,0.00371340445939,0.0556878423983,1
604,0.0,0.00278439211992,1
605,0.0178506952341,0.0556878423983,1
606,0.00409870759945,0.0,1
607,0.00357013904683,0.00278439211992,1
608,0.00419439023335,0.0278439211992,1
609,0.00713559460273,0.00278439211992,1
610,0.0,0.0167063527195,1
611,0.0031690348118,0.0361970975589,1
612,0.0053760784538,0.00278439211992,1
613,0.00860172552608,0.0278439211992,1
614,0.0107591074485,0.0,1
615,0.00978691054448,0.00278439211992,1
616,0.00658651242838,0.00278439211992,1
617,0.00878969294257,0.0278439211992,1
618,0.00978691054448,0.00278439211992,1
619,0.00299742849,0.0306283133191,1
620,0.00119193599046,0.0,1
621,0.000521638257597,0.0167063527195,1
622,0.0,0.0278439211992,1
623,0.00171294257481,0.0361970975589,1
624,0.0143454765981,0.00278439211992,1
625,0.000773715833502,0.00278439211992,1
626,0.0122961227983,0.0306283133191,1
627,0.0,0.0278439211992,1
628,0.0,0.0389814896788,1
629,0.0293607316334,0.0389814896788,1
630,0.00751015560711,0.00278439211992,1
631,0.00357580797139,0.0,1
632,0.0418383057333,0.00278439211992,1
633,0.00964491826968,0.033412705439,1
634,0.000318778935198,0.00278439211992,1
635,0.008045709662,0.0389814896788,1
636,0.000759666227384,0.0556878423983,1
637,0.0135028855775,0.00278439211992,1
638,0.0085956322314,0.0417658817988,1
639,0.0225048092959,0.0556878423983,1
640,0.00366705275013,0.0167063527195,1
641,0.0,0.00278439211992,1
642,0.0274443479485,0.0,1
643,0.0159896469928,0.00278439211992,1
644,0.00203866322191,0.00835317635975,1
645,0.0113534244205,0.0,1
646,0.00281310116199,0.00556878423983,1
647,0.0050985897961,0.00835317635975,1
648,0.0153936748665,0.00278439211992,1
649,0.0,0.00835317635975,1
650,0.0220938891164,0.00835317635975,1
651,0.00375080154932,0.00278439211992,1
652,0.0170301366307,0.0111375684797,1
653,0.0125352075084,0.00278439211992,1
654,0.00519341752983,0.0,1
655,0.0042978161157,0.00835317635975,1
656,0.00248285078491,0.00556878423983,1
