,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,-0.466793685215,-0.0559264852448,-0.289102629131,0.0996692657388,-0.243125801952,-0.251322579596,-0.252009338222,-0.243575648436,-0.558866077997,-0.317710628348,-0.326810855111,-0.324018333142,-0.322715665115,6.25421296445,3.6107552831,10.3844261171,-0.233160929676,2.38126788853,-0.985899403389,1.008839063,1.9823532211,0.416885515549,1.91712530562,-1.03301266054,-0.511415361985,-0.994415592559
1,-0.466793685215,-0.0559264852448,-0.289102629131,0.0996692657388,-0.243125801952,-0.251322579596,-0.252009338222,-0.243575648436,-0.558866077997,-0.317710628348,-0.326810855111,-0.324018333142,-0.322715665115,6.52990801923,5.52841170835,4.32244138331,6.14128903943,1.0776183971,1.01430226711,-0.991238381493,1.63985267177,0.653631222602,0.297147186469,0.689987869334,-0.73501424358,-0.994415592559
2,-0.466793685215,-0.0559264852448,-0.289102629131,0.0996692657388,-0.243125801952,-0.251322579596,-0.252009338222,-0.243575648436,-0.558866077997,-0.317710628348,-0.326810855111,-0.324018333142,-0.322715665115,5.44435874105,-0.224557567397,1.48088603935,4.70189711092,7.16131602374,1.01430226711,-0.991238381493,0.64089273624,-1.00358872677,-0.674839685023,0.443844936495,1.27737569078,-0.994415592559
3,-0.466793685215,-0.0559264852448,-0.289102629131,0.0996692657388,-0.243125801952,-0.251322579596,-0.252009338222,-0.243575648436,-0.558866077997,-0.317710628348,-0.326810855111,-0.324018333142,-0.322715665115,2.13601808373,3.6107552831,2.23863413107,-0.233160929676,1.94671805805,-0.985899403389,1.008839063,-2.18473679569,0.180139808496,-0.566841143746,-1.03301266054,-0.623214802782,-0.994415592559
4,-0.466793685215,-0.0559264852448,-0.289102629131,0.0996692657388,-0.243125801952,-0.251322579596,-0.252009338222,-0.243575648436,-0.558866077997,-0.317710628348,-0.326810855111,-0.324018333142,-0.322715665115,3.22156736192,-0.224557567397,-0.22404716702,5.52440678435,-0.226031094321,-0.985899403389,-0.991238381493,-0.900359735724,-1.00358872677,-0.998835308853,0.443844936495,-0.958613125175,-0.994415592559
5,-0.466793685215,-0.0559264852448,-0.289102629131,0.0996692657388,-0.243125801952,-0.251322579596,-0.252009338222,-0.243575648436,-0.558866077997,-0.317710628348,-0.326810855111,-0.324018333142,-0.322715665115,5.37543497735,3.39768234696,-0.22404716702,1.8231132539,10.6377146675,1.01430226711,-0.991238381493,0.669434448684,0.298512662023,-0.998835308853,-0.66379826128,2.05997177636,-0.994415592559
6,-0.466793685215,-0.0559264852448,-0.289102629131,0.0996692657388,-0.243125801952,-0.251322579596,-0.252009338222,-0.243575648436,-0.558866077997,-0.317710628348,-0.326810855111,-0.324018333142,-0.322715665115,4.92743051334,-0.224557567397,3.18581924572,6.14128903943,3.46764246471,1.01430226711,1.008839063,0.441100749133,-1.00358872677,0.189148645192,0.689987869334,0.159381282801,-0.994415592559
7,1.8828700315,-0.0559264852448,-0.289102629131,-1.70266827023,-0.243125801952,-0.251322579596,3.89970957812,-0.243575648436,-1.45362444815,-0.317710628348,-0.326810855111,2.79754556996,-0.322715665115,5.96128696875,-0.224557567397,-0.22404716702,3.87938743749,7.81314076945,1.01430226711,1.008839063,1.49714410955,-1.00358872677,-0.998835308853,-0.171512395602,1.50097457237,1.00561576818
8,-0.466793685215,-0.0559264852448,-0.289102629131,0.0996692657388,-0.243125801952,-0.251322579596,-0.252009338222,-0.243575648436,-0.558866077997,-0.317710628348,-0.326810855111,-0.324018333142,-0.322715665115,4.85850674965,2.54539060241,6.40624863554,1.8231132539,7.81314076945,1.01430226711,1.008839063,0.41255903669,-0.530097312662,1.26913405796,-0.66379826128,0.830177927587,1.00561576818
9,0.713825522199,-0.0549719481158,2.49132236894,-1.70266827023,4.05238306646,-0.251322579596,-0.252009338222,-0.243575648436,-1.45362444815,2.96442396203,-0.326810855111,-0.324018333142,-0.322715665115,5.06527804073,3.82382821924,-0.22404716702,3.26250518241,-0.226031094321,-0.985899403389,-0.991238381493,-0.0726500748544,0.535258369075,-0.998835308853,0.0746305372367,-0.958613125175,1.00561576818
10,-0.466793685215,-0.0559264852448,-0.289102629131,0.0996692657388,-0.243125801952,-0.251322579596,-0.252009338222,-0.243575648436,-0.558866077997,-0.317710628348,-0.326810855111,-0.324018333142,-0.322715665115,6.16805825983,-0.224557567397,-0.22404716702,2.43999550898,1.0776183971,-0.985899403389,1.008839063,1.38297725978,-1.00358872677,-0.998835308853,-0.54072679486,-0.73501424358,1.00561576818
11,-0.466793685215,-0.0559264852448,-0.289102629131,0.0996692657388,-0.243125801952,-0.251322579596,-0.252009338222,-0.243575648436,-0.558866077997,-0.317710628348,-0.326810855111,-0.324018333142,-0.322715665115,1.34339480125,-0.224557567397,11.8999223005,3.46813260077,-0.226031094321,-0.985899403389,-0.991238381493,-2.72702933212,-1.00358872677,2.24112092945,0.320773470075,-0.958613125175,1.00561576818
12,-0.466793685215,-0.0559264852448,-0.289102629131,0.0996692657388,-0.243125801952,-0.251322579596,-0.252009338222,-0.243575648436,-0.558866077997,-0.317710628348,-0.326810855111,-0.324018333142,-0.322715665115,3.15264359822,-0.224557567397,-0.22404716702,1.61748583555,1.94671805805,1.01430226711,1.008839063,-1.44265227216,-1.00358872677,-0.998835308853,-0.66379826128,-0.623214802782,1.00561576818
13,-0.466793685215,-0.0559264852448,-0.289102629131,0.0996692657388,-0.243125801952,-0.251322579596,-0.252009338222,-0.243575648436,-0.558866077997,-0.317710628348,-0.326810855111,-0.324018333142,-0.322715665115,3.99695970347,-0.224557567397,19.2879661948,4.90752452928,1.94671805805,-0.985899403389,1.008839063,-0.472234049067,-1.00358872677,4.8330859201,0.689987869334,-0.623214802782,-0.994415592559
