,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,remote_addr,location_city,label
0,-0.454184139974,-0.28873774972,-4.47528145238,-0.689742104294,-0.76203613208,-0.68088514588,-0.709984415646,-2.31445445854,-0.956626020461,-0.877166180751,1.60350471343,-0.310685856788,-0.0316586093957,-0.0834436762025,-0.0348405574026,-0.0828825151216,-0.0210985472411,1.0,-1.00702467241,-1.72294265896,-1.72354027526,-1.64180474449,-2.09113752474,-1.63662089371,1.0,58.19.32.182,武汉,0
1,-0.454184139974,-0.28160701752,-4.26965374367,-0.689742104294,-0.76203613208,-0.68088514588,-0.709984415646,-2.26633290043,-0.956626020461,-0.877166180751,1.60350471343,-0.310685856788,-0.0309793275566,-0.0834436762025,-0.0348405574026,-0.0828825151216,-0.0210985472411,-1.0,-1.00702467241,-1.72082250556,-1.72354027526,-1.64180474449,-2.09113752474,-1.63662089371,-1.0,218.28.191.81,郑州,0
2,-0.454184139974,-0.296038261258,-2.00774894785,-0.689742104294,0.488570211596,1.85028640014,0.446655957386,-2.21821134233,-0.956626020461,-0.877166180751,1.60350471343,-0.310685856788,-0.0303000457174,-0.0834436762025,-0.0348405574026,-0.0828825151216,-0.0210985472411,-1.0,0.993024329394,-1.71870235216,-1.72354027526,-1.64180474449,-2.09113752474,-1.63662089371,-1.0,58.60.1.6,深圳市,0
3,-0.454184139974,-0.29462343344,-1.80212123914,-0.689742104294,0.488570211596,1.85028640014,0.446655957386,-2.17008978423,-0.956626020461,-0.877166180751,1.60350471343,-0.310685856788,-0.0296207638783,-0.0834436762025,-0.0348405574026,-0.0828825151216,-0.0210985472411,-1.0,0.993024329394,-1.71658219876,-1.72354027526,-1.64180474449,-2.09113752474,-1.63662089371,-1.0,58.19.32.182,武汉,0
4,-0.454184139974,-0.294736619666,-1.59649353043,-0.689742104294,0.488570211596,1.85028640014,0.446655957386,-2.12196822612,-0.956626020461,-0.877166180751,1.60350471343,-0.310685856788,-0.0289414820391,-0.0834436762025,-0.0348405574026,-0.0828825151216,-0.0210985472411,1.0,-1.00702467241,-1.71446204536,-1.72354027526,-1.64180474449,-2.09113752474,-1.63662089371,1.0,58.19.32.182,武汉,0
5,-0.454184139974,3.84691714686,-1.39086582172,-0.689742104294,0.488570211596,1.85028640014,0.446655957386,-2.07384666802,-0.956626020461,-0.877166180751,1.60350471343,-0.310685856788,-0.0282622002,-0.0834436762025,-0.0348405574026,-0.0828825151216,-0.0210985472411,-1.0,0.993024329394,-1.71234189197,-1.72354027526,-1.64180474449,-2.09113752474,-1.63662089371,-1.0,218.22.9.181,合肥,1
6,1.87853051587,-0.293887722975,-1.39086582172,-0.689742104294,0.488570211596,2.27214832448,0.446655957386,-2.07384666802,-0.956626020461,-0.877166180751,1.79021928183,-0.310685856788,-0.0282622002,-0.0834436762025,-0.0348405574026,-0.0712970363515,-0.0210985472411,1.0,-1.00702467241,-1.71234189197,-1.72354027526,-1.64180474449,-2.04995556553,-1.63662089371,1.0,222.177.245.35,重庆,0
7,-0.454184139974,-0.288398191043,-1.18523811301,-0.689742104294,0.488570211596,2.27214832448,0.446655957386,-2.02572510992,-0.956626020461,-0.877166180751,1.79021928183,-0.310685856788,-0.0275829183608,-0.0834436762025,-0.0348405574026,-0.0712970363515,-0.0210985472411,-1.0,-1.00702467241,-1.71022173857,-1.72354027526,-1.64180474449,-2.04995556553,-1.63662089371,-1.0,218.22.9.181,合肥,0
8,1.87853051587,-0.281324051956,-1.18523811301,-0.689742104294,0.488570211596,2.69401024882,0.446655957386,-2.02572510992,-0.956626020461,-0.877166180751,1.97693385023,-0.310685856788,-0.0275829183608,-0.0834436762025,-0.0348405574026,-0.0597115575813,-0.0210985472411,-1.0,0.993024329394,-1.71022173857,-1.72354027526,-1.64180474449,-2.00877360632,-1.63662089371,-1.0,222.177.245.35,重庆,0
9,-0.454184139974,-0.284889418056,-0.979610404297,-0.689742104294,0.488570211596,2.69401024882,0.446655957386,-1.97760355181,-0.956626020461,-0.877166180751,1.97693385023,-0.310685856788,-0.0269036365216,-0.0834436762025,-0.0348405574026,-0.0597115575813,-0.0210985472411,1.0,-1.00702467241,-1.70810158517,-1.72354027526,-1.64180474449,-2.00877360632,-1.63662089371,1.0,124.72.93.32,厦门市,0
10,1.89002172107,-0.293038826285,-0.979610404297,-0.689742104294,0.905438992821,2.69401024882,0.446655957386,-1.97760355181,-0.956626020461,-0.688649915814,1.97693385023,-0.310685856788,-0.0269036365216,-0.0834436762025,-0.0231451705605,-0.0597115575813,-0.0210985472411,-1.0,-1.00702467241,-1.70810158517,-1.72354027526,-1.60777276588,-2.00877360632,-1.63662089371,-1.0,58.60.1.6,深圳市,0
11,2.99317742038,-0.28392733514,-0.979610404297,-0.689742104294,0.905438992821,2.69401024882,0.832202748396,-1.97760355181,-0.956626020461,-0.688649915814,1.97693385023,-0.138321997266,-0.0269036365216,-0.0834436762025,-0.0231451705605,-0.0597115575813,-0.00975829072884,-1.0,-1.00702467241,-1.70810158517,-1.72354027526,-1.60777276588,-2.00877360632,-1.60271709975,-1.0,58.19.32.182,武汉,0
12,-0.454184139974,-0.294566840327,-2.00774894785,-0.689742104294,-0.76203613208,3.11587217315,0.446655957386,-1.92948199371,-0.956626020461,-0.688649915814,1.97693385023,-0.138321997266,-0.0262243546825,-0.0834436762025,-0.0231451705605,-0.0597115575813,-0.00975829072884,-1.0,-1.00702467241,-1.70598143177,-1.72354027526,-1.60777276588,-2.00877360632,-1.60271709975,-1.0,58.24.30.16,上海,1
13,-0.454184139974,-0.290095984424,-1.80212123914,-0.689742104294,-0.76203613208,3.11587217315,0.446655957386,-1.88136043561,-0.956626020461,-0.688649915814,1.97693385023,-0.138321997266,-0.0255450728433,-0.0834436762025,-0.0231451705605,-0.0597115575813,-0.00975829072884,-1.0,0.993024329394,-1.70386127837,-1.72354027526,-1.60777276588,-2.00877360632,-1.60271709975,-1.0,222.91.75.239,西安,0
14,1.87853051587,1.38873870374,-1.80212123914,-0.689742104294,-0.76203613208,3.53773409749,0.446655957386,-1.88136043561,-0.956626020461,-0.688649915814,2.16364841863,-0.138321997266,-0.0255450728433,-0.0834436762025,-0.0231451705605,-0.0481260788112,-0.00975829072884,-1.0,0.993024329394,-1.70386127837,-1.72354027526,-1.60777276588,-1.96759164711,-1.60271709975,-1.0,58.19.32.182,武汉,1
15,2.99317742038,-0.291567405354,-1.80212123914,-0.689742104294,-0.76203613208,3.53773409749,0.832202748396,-1.88136043561,-0.956626020461,-0.688649915814,2.16364841863,0.0340418622556,-0.0255450728433,-0.0834436762025,-0.0231451705605,-0.0481260788112,0.00158196578347,-1.0,0.993024329394,-1.70386127837,-1.72354027526,-1.60777276588,-1.96759164711,-1.5688133058,-1.0,124.72.93.32,厦门市,0
16,1.87853051587,-0.294736619666,-1.80212123914,-0.689742104294,-0.76203613208,3.95959602183,0.832202748396,-1.88136043561,-0.956626020461,-0.688649915814,2.35036298703,0.0340418622556,-0.0255450728433,-0.0834436762025,-0.0231451705605,-0.036540600041,0.00158196578347,-1.0,0.993024329394,-1.70386127837,-1.72354027526,-1.60777276588,-1.92640968791,-1.5688133058,-1.0,58.60.1.6,深圳市,0
17,1.87853051587,-0.289869611974,-1.80212123914,-0.689742104294,-0.76203613208,4.38145794616,0.832202748396,-1.88136043561,-0.956626020461,-0.688649915814,2.53707755543,0.0340418622556,-0.0255450728433,-0.0834436762025,-0.0231451705605,-0.0249551212709,0.00158196578347,1.0,0.993024329394,-1.70386127837,-1.72354027526,-1.60777276588,-1.8852277287,-1.5688133058,1.0,58.19.32.182,武汉,0
18,-0.454184139974,-0.285002604282,-1.59649353043,-0.689742104294,-0.76203613208,4.38145794616,0.832202748396,-1.8332388775,-0.956626020461,-0.688649915814,2.53707755543,0.0340418622556,-0.0248657910042,-0.0834436762025,-0.0231451705605,-0.0249551212709,0.00158196578347,-1.0,-1.00702467241,-1.70174112497,-1.72354027526,-1.60777276588,-1.8852277287,-1.5688133058,-1.0,58.60.1.6,深圳市,0
19,-0.454184139974,-0.291623998467,-1.39086582172,-0.689742104294,-0.76203613208,4.38145794616,0.832202748396,-1.7851173194,-0.956626020461,-0.688649915814,2.53707755543,0.0340418622556,-0.024186509165,-0.0834436762025,-0.0231451705605,-0.0249551212709,0.00158196578347,-1.0,-1.00702467241,-1.69962097158,-1.72354027526,-1.60777276588,-1.8852277287,-1.5688133058,-1.0,218.22.9.181,合肥,0
20,-0.454184139974,-0.296151447483,-1.18523811301,-0.689742104294,-0.76203613208,4.38145794616,0.832202748396,-1.7369957613,-0.956626020461,-0.688649915814,2.53707755543,0.0340418622556,-0.0235072273259,-0.0834436762025,-0.0231451705605,-0.0249551212709,0.00158196578347,1.0,-1.00702467241,-1.69750081818,-1.72354027526,-1.60777276588,-1.8852277287,-1.5688133058,1.0,58.19.32.182,武汉,0
21,-0.454184139974,-0.287549294353,-0.979610404297,-0.689742104294,-0.76203613208,4.38145794616,0.832202748396,-1.68887420319,-0.956626020461,-0.688649915814,2.53707755543,0.0340418622556,-0.0228279454867,-0.0834436762025,-0.0231451705605,-0.0249551212709,0.00158196578347,-1.0,-1.00702467241,-1.69538066478,-1.72354027526,-1.60777276588,-1.8852277287,-1.5688133058,-1.0,218.22.9.181,合肥,0
22,-0.454184139974,-0.289020715283,0.459783556677,-0.689742104294,-0.76203613208,-0.68088514588,-0.709984415646,-1.64075264509,-0.956626020461,-0.688649915814,2.53707755543,0.0340418622556,-0.0221486636475,-0.0834436762025,-0.0231451705605,-0.0249551212709,0.00158196578347,-1.0,-1.00702467241,-1.69326051138,-1.72354027526,-1.60777276588,-1.8852277287,-1.5688133058,-1.0,58.61.204.161,广州,0
23,-0.454184139974,-0.285738314747,0.665411265387,-0.689742104294,-0.76203613208,-0.68088514588,-0.709984415646,-1.59263108699,-0.956626020461,-0.688649915814,2.53707755543,0.0340418622556,-0.0214693818084,-0.0834436762025,-0.0231451705605,-0.0249551212709,0.00158196578347,1.0,-1.00702467241,-1.69114035798,-1.72354027526,-1.60777276588,-1.8852277287,-1.5688133058,1.0,218.22.9.181,合肥,0
24,-0.454184139974,-0.281154272618,0.871038974098,-0.689742104294,-0.76203613208,-0.68088514588,-0.709984415646,-1.54450952888,-0.956626020461,-0.688649915814,2.53707755543,0.0340418622556,-0.0207900999692,-0.0834436762025,-0.0231451705605,-0.0249551212709,0.00158196578347,1.0,0.993024329394,-1.68902020459,-1.72354027526,-1.60777276588,-1.8852277287,-1.5688133058,1.0,220.181.16.84,北京,0
25,-0.454184139974,-0.296434413046,1.07666668281,-0.689742104294,-0.76203613208,-0.68088514588,-0.709984415646,-1.49638797078,-0.956626020461,-0.688649915814,2.53707755543,0.0340418622556,-0.0201108181301,-0.0834436762025,-0.0231451705605,-0.0249551212709,0.00158196578347,-1.0,-1.00702467241,-1.68690005119,-1.72354027526,-1.60777276588,-1.8852277287,-1.5688133058,-1.0,218.28.191.81,郑州,0
26,-0.454184139974,-0.284493266267,1.28229439152,-0.689742104294,-0.76203613208,-0.68088514588,-0.709984415646,-1.44826641268,-0.956626020461,-0.688649915814,2.53707755543,0.0340418622556,-0.0194315362909,-0.0834436762025,-0.0231451705605,-0.0249551212709,0.00158196578347,-1.0,0.993024329394,-1.68477989779,-1.72354027526,-1.60777276588,-1.8852277287,-1.5688133058,-1.0,58.61.204.161,广州,0
