,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,lremote_addr,location_city,label
0,-0.475831200351,-0.280273622185,-1.0417542169,0.577101773317,-0.360577686788,-0.336336417567,-0.340688895257,-2.1917742762,0.728247846743,-0.632774825014,-0.333633608545,-0.780038634872,0.768947718177,2.30258560771,0.408123180466,1.06870310819,-0.8639272146,-1.0073604205,1.10597333533,0.0461186363772,1.99034619406,-0.37681508302,1.33021001184,1.77898547422,0.218894602922,202.101.77.237,贵阳,0
1,2.93593320812,4.74388359873,-1.42951996205,-0.324150345346,-0.360577686788,-0.336336417567,0.623070355824,-1.18657546907,-0.742217265308,-0.831074676162,-0.675121437147,1.75762459169,-0.138773892943,0.64837400729,-0.826694820944,-0.0604405508607,-0.276621154369,-1.0073604205,0.25237555526,-2.34360675884,0.112206790035,-1.22896583613,-0.573219633331,-1.30601530368,0.218894602922,211.137.180.198,城市缺失,1
2,-0.475831200351,-0.270939952008,0.250798266949,-0.324150345346,-0.360577686788,-0.336336417567,-0.340688895257,-0.551713064576,-0.742217265308,-0.831074676162,-0.333633608545,1.56241972811,0.280528983259,-0.313376923187,1.07302518123,-1.09548890499,0.486876723932,0.992693359447,0.25237555526,-0.698372736749,-1.29639776298,0.295935511541,-2.29708044405,0.402600511774,1.11573078698,59.172.76.233,武汉,0
3,2.93593320812,-0.270883725079,-1.42951996205,-0.324150345346,-0.360577686788,-0.336336417567,0.623070355824,0.241864941047,-0.742217265308,-0.632774825014,-0.675121437147,-0.389628907709,0.294352155002,0.879194230605,-1.06415982122,-0.107488203321,0.486876723932,0.992693359447,0.25237555526,-0.165280148584,0.545623575579,-1.63261619287,0.791503508488,0.497523612632,1.11573078698,211.137.180.198,城市缺失,0
4,-0.475831200351,-0.28465932263,-0.783243720129,-0.324150345346,4.07639138772,-0.336336417567,-0.340688895257,-1.1336702687,-0.374600987295,1.74682338877,1.03231770587,-0.58483377129,0.78277088992,-0.15949677431,0.408123180466,1.58622728525,0.956721572116,0.992693359447,0.25237555526,-0.156088897064,-1.44087002483,0.116535352991,0.504193373368,-0.214399643805,-1.2911633175,124.72.93.18,厦门市,0
5,-0.475831200351,-0.287077080567,0.380053515334,0.577101773317,4.07639138772,-0.336336417567,-0.340688895257,-0.234281862327,-0.190792848289,1.15192383532,-0.675121437147,-0.780038634872,0.160728161487,1.0715444167,1.78542018204,0.504131278663,-1.6274250929,0.992693359447,1.10597333533,-1.05683154603,-0.104501602737,1.6862867403,-0.249995731321,-2.20778476183,0.218894602922,124.72.93.18,厦门市,0
6,2.93593320812,-0.285615180419,-1.30026471367,-0.324150345346,-0.360577686788,1.06571441991,1.10494998136,-0.974954667575,-0.558409126301,-0.831074676162,0.178598134359,0.000780819454326,0.211413124545,0.148263523442,0.883053181009,0.739369540964,0.310684905862,0.992693359447,1.10597333533,-2.5090492862,-0.646272584666,-0.780465439756,0.00140063690871,-0.166938093376,1.11573078698,58.60.3.110,深圳市,0
7,-0.475831200351,-0.282241564692,0.509308763719,-0.324150345346,-0.360577686788,-0.336336417567,0.623070355824,-0.0755662612021,-0.374600987295,-0.831074676162,-0.675121437147,3.90487809108,0.934825779092,0.340613709538,0.693081180792,0.739369540964,0.721799148024,-1.0073604205,0.25237555526,-0.385870185066,-0.682390650128,-0.421665122657,-0.537305866441,0.687369814348,-1.2911633175,218.80.192.83,上海,0
8,-0.475831200351,-0.00892246390461,0.509308763719,0.577101773317,4.07639138772,-0.336336417567,-0.340688895257,-0.181376661952,-0.190792848289,1.15192383532,-0.675121437147,-0.780038634872,0.165335885401,1.0715444167,1.78542018204,0.504131278663,-1.6274250929,-1.0073604205,0.25237555526,-1.04764029451,-0.104501602737,1.6862867403,-0.249995731321,-2.20778476183,0.218894602922,211.137.180.198,城市缺失,1
9,-0.475831200351,-0.282410245479,0.380053515334,-0.324150345346,-0.360577686788,-0.336336417567,-0.340688895257,-0.498807864201,-0.742217265308,-0.831074676162,-0.333633608545,1.56241972811,0.285136707174,-0.313376923187,1.07302518123,-1.09548890499,0.486876723932,0.992693359447,1.10597333533,-0.689181485228,-1.29639776298,0.295935511541,-2.29708044405,0.402600511774,1.11573078698,219.137.225.57,广州,0
