,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,lremote_addr,location_city,is_good
0,-0.475831200351,-0.6797793329,-1.0417542169,0.577101773317,-0.360577686788,-0.336336417567,-0.340688895257,-2.1917742762,0.728247846743,1.35022368647,-0.333633608545,-0.780038634872,0.768947718177,2.30258560771,0.408123180466,1.06870310819,-0.8639272146,-1.0073604205,1.10597333533,0.0461186363772,1.99034619406,-0.37681508302,1.33021001184,1.77898547422,0.218894602922,202.101.77.237,贵阳,1
1,2.93593320812,-0.677146964885,-1.42951996205,-0.324150345346,-0.360577686788,-0.336336417567,0.623070355824,-1.18657546907,-0.742217265308,1.15192383532,-0.675121437147,1.75762459169,-0.138773892943,0.64837400729,-0.826694820944,-0.0604405508607,-0.276621154369,-1.0073604205,0.25237555526,-2.34360675884,0.112206790035,-1.22896583613,-0.573219633331,-1.30601530368,0.218894602922,211.137.180.198,城市缺失,1
2,-0.475831200351,-0.680845634119,0.250798266949,-0.324150345346,-0.360577686788,-0.336336417567,-0.340688895257,-0.551713064576,-0.742217265308,1.15192383532,-0.333633608545,1.56241972811,0.280528983259,-0.313376923187,1.07302518123,-1.09548890499,0.486876723932,0.992693359447,0.25237555526,-0.698372736749,-1.29639776298,0.295935511541,-2.29708044405,0.402600511774,1.11573078698,59.172.76.233,武汉,1
3,2.93593320812,-0.678221332779,-1.42951996205,-0.324150345346,-0.360577686788,-0.336336417567,0.623070355824,0.241864941047,-0.742217265308,1.35022368647,-0.675121437147,-0.389628907709,0.294352155002,0.879194230605,-1.06415982122,-0.107488203321,0.486876723932,0.992693359447,0.25237555526,-0.165280148584,0.545623575579,-1.63261619287,0.791503508488,0.497523612632,1.11573078698,211.137.180.198,城市缺失,1
4,-0.475831200351,-0.678359339846,-0.783243720129,-0.324150345346,4.07639138772,-0.336336417567,-0.340688895257,-1.1336702687,-0.374600987295,3.72982190025,1.03231770587,-0.58483377129,0.78277088992,-0.15949677431,0.408123180466,1.58622728525,0.956721572116,0.992693359447,0.25237555526,-0.156088897064,-1.44087002483,0.116535352991,0.504193373368,-0.214399643805,-1.2911633175,124.72.93.18,厦门市,0
5,-0.475831200351,-0.680854463439,0.380053515334,0.577101773317,4.07639138772,-0.336336417567,-0.340688895257,-0.234281862327,-0.190792848289,3.1349223468,-0.675121437147,-0.780038634872,0.160728161487,1.0715444167,1.78542018204,0.504131278663,-1.6274250929,0.992693359447,1.10597333533,-1.05683154603,-0.104501602737,1.6862867403,-0.249995731321,-2.20778476183,0.218894602922,124.72.93.18,厦门市,0
6,2.93593320812,-0.681909341571,-1.30026471367,-0.324150345346,-0.360577686788,1.06571441991,1.10494998136,-0.974954667575,-0.558409126301,1.15192383532,0.178598134359,0.000780819454326,0.211413124545,0.148263523442,0.883053181009,0.739369540964,0.310684905862,0.992693359447,1.10597333533,-2.5090492862,-0.646272584666,-0.780465439756,0.00140063690871,-0.166938093376,1.11573078698,58.60.3.110,深圳市,1
7,-0.475831200351,-0.678446498208,0.509308763719,-0.324150345346,-0.360577686788,-0.336336417567,0.623070355824,-0.0755662612021,-0.374600987295,1.15192383532,-0.675121437147,3.90487809108,0.934825779092,0.340613709538,0.693081180792,0.739369540964,0.721799148024,-1.0073604205,0.25237555526,-0.385870185066,-0.682390650128,-0.421665122657,-0.537305866441,0.687369814348,-1.2911633175,218.80.192.83,上海,0
8,-0.475831200351,0.81004258196,0.509308763719,0.577101773317,4.07639138772,-0.336336417567,-0.340688895257,-0.181376661952,-0.190792848289,3.1349223468,-0.675121437147,-0.780038634872,0.165335885401,1.0715444167,1.78542018204,0.504131278663,-1.6274250929,-1.0073604205,0.25237555526,-1.04764029451,-0.104501602737,1.6862867403,-0.249995731321,-2.20778476183,0.218894602922,211.137.180.198,城市缺失,1
9,-0.475831200351,-0.273952685438,0.380053515334,-0.324150345346,-0.360577686788,-0.336336417567,-0.340688895257,-0.498807864201,-0.742217265308,1.15192383532,-0.333633608545,1.56241972811,0.285136707174,-0.313376923187,1.07302518123,-1.09548890499,0.486876723932,0.992693359447,1.10597333533,-0.689181485228,-1.29639776298,0.295935511541,-2.29708044405,0.402600511774,1.11573078698,219.137.225.57,广州,1
10,-0.475831200351,-0.678064204533,2.83590323465,-0.324150345346,0.526816128113,0.598364140749,0.623070355824,0.770916944796,-0.190792848289,1.74682338877,-0.162889694243,-0.389628907709,0.294352155002,-0.698077295377,-0.541736820619,-0.577964727924,-0.981388426646,0.992693359447,-1.31620158797,-0.450208945707,-1.1880435666,0.0268352737164,-0.321823265101,-0.546630496809,1.11573078698,211.137.180.198,城市缺失,1
11,-0.475831200351,-0.114113379432,-0.653988471744,-0.324150345346,4.07639138772,-0.336336417567,-0.340688895257,-1.08076506832,-0.374600987295,3.72982190025,1.03231770587,-0.58483377129,0.787378613834,-0.15949677431,0.408123180466,1.58622728525,0.956721572116,-1.0073604205,-1.31620158797,-0.146897645544,-1.44087002483,0.116535352991,0.504193373368,-0.214399643805,1.11573078698,202.101.77.237,贵阳,1
12,-0.475831200351,1.13750832927,0.250798266949,-0.324150345346,-0.360577686788,-0.336336417567,-0.340688895257,-0.445902663826,-0.742217265308,1.15192383532,-0.333633608545,1.56241972811,0.289744431088,-0.313376923187,1.07302518123,-1.09548890499,0.486876723932,-1.0073604205,0.25237555526,-0.679990233708,-1.29639776298,0.295935511541,-2.29708044405,0.402600511774,-1.2911633175,211.137.180.198,城市缺失,1
13,1.84416859741,0.38486815017,-0.26622272659,-0.324150345346,0.526816128113,-0.336336417567,-0.340688895257,0.770916944796,-0.190792848289,1.94512323991,-0.162889694243,-0.389628907709,0.294352155002,-0.698077295377,-0.494243820565,-0.577964727924,-0.981388426646,0.992693359447,0.25237555526,-0.450208945707,-1.1880435666,0.0716853133537,-0.321823265101,-0.546630496809,0.218894602922,211.142.12.218,城市缺失,1
14,-0.475831200351,-0.391142982582,-0.912498968514,-0.324150345346,-0.360577686788,-0.336336417567,4.47810736015,-0.0226610608272,-0.374600987295,1.15192383532,-0.675121437147,3.90487809108,0.939433503006,0.340613709538,0.693081180792,0.739369540964,0.721799148024,0.992693359447,-1.31620158797,-0.376678933546,-0.682390650128,-0.421665122657,-0.537305866441,0.687369814348,1.11573078698,211.142.12.218,城市缺失,1
15,1.83279604938,-0.469192475623,-1.17100946528,0.126475713986,0.0831192206624,0.598364140749,-0.340688895257,-2.1917742762,0.728247846743,1.35022368647,-0.162889694243,-0.780038634872,0.768947718177,2.30258560771,0.408123180466,1.11575076065,-0.8639272146,0.992693359447,0.25237555526,0.0461186363772,1.99034619406,-0.37681508302,1.36612377873,1.77898547422,-1.2911633175,211.142.12.218,城市缺失,1
16,-0.475831200351,-0.681909341571,0.380053515334,-0.324150345346,-0.360577686788,-0.336336417567,-0.340688895257,0.294770141422,-0.742217265308,1.35022368647,-0.675121437147,-0.389628907709,0.298959878917,0.879194230605,-1.06415982122,-0.107488203321,0.486876723932,0.992693359447,0.25237555526,-0.156088897064,0.545623575579,-1.63261619287,0.791503508488,0.497523612632,0.218894602922,211.137.180.198,城市缺失,1
17,-0.475831200351,-0.679946603688,0.380053515334,-0.324150345346,-0.360577686788,-0.336336417567,-0.340688895257,2.25226255529,1.09586412476,1.15192383532,1.03231770587,-0.780038634872,0.520130626804,0.0713234490042,1.21550418139,-1.04844125253,0.780529754047,0.992693359447,1.10597333533,-1.11197905515,0.726213902888,0.789285947552,-1.7583739407,-0.736476698526,0.218894602922,218.28.234.21,郑州,1
18,0.684168698529,-0.111291005116,-0.00771222982029,0.577101773317,-0.360577686788,-0.336336417567,-0.340688895257,-0.181376661952,-0.00698470928224,3.1349223468,-0.675121437147,-0.780038634872,0.165335885401,1.11001445392,1.78542018204,0.504131278663,-1.6274250929,-1.0073604205,0.25237555526,-1.04764029451,-0.0683835372746,1.6862867403,-0.249995731321,-2.20778476183,-1.2911633175,202.101.77.237,贵阳,1
19,-0.475831200351,-0.314290259011,0.380053515334,-0.324150345346,-0.360577686788,-0.336336417567,0.141190730283,-1.02785986795,-0.374600987295,3.72982190025,1.03231770587,-0.58483377129,0.791986337748,-0.15949677431,0.408123180466,1.58622728525,0.956721572116,-1.0073604205,0.25237555526,-0.137706394024,-1.44087002483,0.116535352991,0.504193373368,-0.214399643805,-1.2911633175,59.172.76.233,武汉,1
20,-0.475831200351,-0.579463870423,-0.653988471744,-0.324150345346,-0.360577686788,-0.336336417567,0.141190730283,-1.1336702687,-0.742217265308,1.15192383532,-0.675121437147,1.75762459169,-0.134166169029,0.64837400729,-0.826694820944,-0.0604405508607,-0.276621154369,0.992693359447,0.25237555526,-2.33441550732,0.112206790035,-1.22896583613,-0.573219633331,-1.30601530368,0.218894602922,218.80.192.83,上海,1
21,-0.475831200351,2.04926770478,-0.524733223359,-0.324150345346,-0.360577686788,-0.336336417567,0.141190730283,-1.08076506832,-0.742217265308,1.15192383532,-0.675121437147,1.75762459169,-0.129558445115,0.64837400729,-0.826694820944,-0.0604405508607,-0.276621154369,-1.0073604205,1.10597333533,-2.3252242558,0.112206790035,-1.22896583613,-0.573219633331,-1.30601530368,1.11573078698,124.72.93.18,厦门市,0
22,-0.475831200351,0.0300659730077,-1.0417542169,-0.324150345346,-0.360577686788,0.131013861591,-0.340688895257,-0.392997463451,-0.742217265308,1.15192383532,-0.333633608545,1.56241972811,0.294352155002,-0.313376923187,1.07302518123,-1.09548890499,0.486876723932,-1.0073604205,-1.31620158797,-0.670798982188,-1.29639776298,0.295935511541,-2.29708044405,0.402600511774,0.218894602922,116.52.147.144,昆明,1
23,-0.475831200351,0.196583721396,-0.26622272659,-0.324150345346,-0.360577686788,-0.336336417567,-0.340688895257,-1.02785986795,-0.742217265308,1.15192383532,-0.675121437147,1.75762459169,-0.1249507212,0.64837400729,-0.826694820944,-0.0604405508607,-0.276621154369,0.992693359447,-1.31620158797,-2.31603300428,0.112206790035,-1.22896583613,-0.573219633331,-1.30601530368,0.218894602922,219.137.225.57,广州,1
24,-0.475831200351,-0.301508374501,-0.136967478205,-0.324150345346,-0.360577686788,-0.336336417567,-0.340688895257,-0.974954667575,-0.742217265308,1.15192383532,-0.675121437147,1.75762459169,-0.120342997286,0.64837400729,-0.826694820944,-0.0604405508607,-0.276621154369,0.992693359447,-1.31620158797,-2.30684175276,0.112206790035,-1.22896583613,-0.573219633331,-1.30601530368,0.218894602922,58.60.3.110,深圳市,1
25,1.84416859741,-0.240623358836,-1.17100946528,-0.324150345346,0.526816128113,-0.336336417567,-0.340688895257,-1.02785986795,-0.374600987295,3.9281217514,1.03231770587,-0.58483377129,0.791986337748,-0.15949677431,0.45561618052,1.58622728525,0.956721572116,0.992693359447,0.25237555526,-0.137706394024,-1.44087002483,0.161385392628,0.504193373368,-0.214399643805,-1.2911633175,124.72.93.18,厦门市,0
